mode,global_family,global_bb,global_m,global_map,global_time,local_family,local_bb,local_m,local_map,local_time,sem_family,sem_bb,sem_map,sem_time,top_k,precision,recall,f3,total_time
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,50,0.17972321275699168,0.4130607963412108,0.3318429677177933,1888.349690437317
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,100,0.014241394469731243,0.763124097912104,0.11638581470423062,1888.349690437317
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,100,0.3228320753830793,0.24707940643411425,0.23939107608606763,1888.349690437317
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-224,0.3403609361722992,253.72395634651184,100,0.09841585149076107,0.5031397122580755,0.31903922724621087,1888.349690437317
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,10,0.10191201510819267,0.5489763233514428,0.3477388933054597,1889.9052429199219
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,10,0.25405844155844154,0.08091128430605131,0.08554167446178142,1889.9052429199219
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,10,0.4155106550195836,0.243981216400525,0.2453360637025954,1889.9052429199219
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,50,0.02663818833949473,0.7146931264029239,0.18549783535977568,1889.9052429199219
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,50,0.34945082199546484,0.17892232398893018,0.1815696437716433,1889.9052429199219
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,50,0.18011398372566825,0.4157138806465583,0.3332936092562694,1889.9052429199219
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,100,0.014542300772996312,0.7783606220354216,0.11884326511232944,1889.9052429199219
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,100,0.32394473446674377,0.25177718430559337,0.24396344077359042,1889.9052429199219
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-256,0.3520026005446895,255.27950882911682,100,0.09900648132022714,0.509013559730949,0.32098630892092633,1889.9052429199219
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,10,0.11042612291381676,0.6013911636518349,0.3793429363397569,2013.5569460391998
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,10,0.25689935064935066,0.08454565949075116,0.08914827445562949,2013.5569460391998
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,10,0.4274456941867656,0.25757980666307634,0.2591640067142348,2013.5569460391998
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,50,0.02830869751556765,0.7600131056872844,0.19729208292651362,2013.5569460391998
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,50,0.3551960935889507,0.18736033934658838,0.18963501118815604,2013.5569460391998
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,50,0.18690777773314113,0.4343425666250818,0.34825374738259046,2013.5569460391998
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,100,0.015196730039687413,0.8113815925289379,0.12418583783733766,2013.5569460391998
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,100,0.32711700233574037,0.2559370170774392,0.24739468455511165,2013.5569460391998
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-base-patch16-384,0.4186538786637197,378.9312119483948,100,0.10206568889422624,0.5263465604243394,0.3327278327092603,2013.5569460391998
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,10,0.11132571158487772,0.5947241932506209,0.3782416662652847,2245.309190273285
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,10,0.2679924242424242,0.09023586866405811,0.09487320478074211,2245.309190273285
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,10,0.4325944392908678,0.2589750669021582,0.26001743819753514,2245.309190273285
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,50,0.027842583626635355,0.74583264567747,0.1937999641087242,2245.309190273285
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,50,0.35753549525870953,0.18791628142038758,0.1903348140910869,2245.309190273285
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,50,0.189238037018115,0.43868314927687535,0.3515052289929242,2245.309190273285
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,100,0.014975299883351088,0.7983881414135902,0.12231673581371473,2245.309190273285
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,100,0.33034855637780475,0.256058547332898,0.2475750782056929,2245.309190273285
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-256,0.42957324528988766,610.6834561824799,100,0.102524265765713,0.5267621846630154,0.3328059451847963,2245.309190273285
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,10,0.12289131997027057,0.6592596028001155,0.41932985626808666,2732.753261089325
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,10,0.27117153679653677,0.09180665538094873,0.09656092077711746,2732.753261089325
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,10,0.4485776128633271,0.27598696463645855,0.2768810879433813,2732.753261089325
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,50,0.030032427227895512,0.8022179687990899,0.2092768032513254,2732.753261089325
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,50,0.36464420995670993,0.19305729615961661,0.19529122522828746,2732.753261089325
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,50,0.19723025414271636,0.4530460087457318,0.3642067694148947,2732.753261089325
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,100,0.015888360077042418,0.8464740079916264,0.1298712690066727,2732.753261089325
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,100,0.3379275407251796,0.26228798258019037,0.25386355572641134,2732.753261089325
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-large-patch16-384,0.5178618306858483,1098.12752699852,100,0.10662021682086034,0.5406208255711694,0.34302246782034895,2732.753261089325
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,10,0.09736719920377514,0.5310473147592369,0.3348718719232597,2374.551982164383
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,10,0.20792748917748916,0.06257317917101149,0.06625399163136476,2374.551982164383
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,10,0.37813756184291897,0.21947639818271028,0.22081569652740649,2374.551982164383
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,50,0.02685090807302479,0.7216009878204301,0.18699653935823668,2374.551982164383
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,50,0.3308114628427129,0.16175035454423348,0.16436628526568542,2374.551982164383
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,50,0.189443242482643,0.40908740602089533,0.32925530818605103,2374.551982164383
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,100,0.014748349808494876,0.7899275272198306,0.12054378633937522,2374.551982164383
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,100,0.32512413305194376,0.23476785434983485,0.22763906615876367,2374.551982164383
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-224,0.29479867406200316,739.9262480735779,100,0.1048666068176203,0.5041324785105821,0.3214330258457755,2374.551982164383
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,10,0.12490226521836251,0.6682424642616106,0.4259958378835574,3301.1270763874054
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,10,0.269142316017316,0.09111928584211816,0.09590734852644256,3301.1270763874054
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,10,0.4541251159554731,0.27692405176469825,0.277754925593723,3301.1270763874054
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,50,0.030383883797415613,0.8108788290427424,0.21178552400555187,3301.1270763874054
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,50,0.364842944753659,0.19268968262236025,0.1949945692177562,3301.1270763874054
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,50,0.20219376333048716,0.4544081221172513,0.36501701662064273,3301.1270763874054
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,100,0.01610318984588899,0.8554863211972646,0.13157643938629096,3301.1270763874054
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,100,0.34029078404633406,0.2614874686100335,0.2528647381320716,3301.1270763874054
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_224,0,0.16608384028904008,1613.5214493274689,SigLIP,google/siglip-so400m-patch14-384,0.5341753877348812,1666.5013422966003,100,0.10862743390100471,0.5475444386803249,0.34771435262993183,3301.1270763874054
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch32,0.13366944795148103,251.43589401245117,10,0.06887673684640543,0.3817652404652261,0.2395553283425867,1285.196564912796
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch32,0.13366944795148103,251.43589401245117,10,0.17261904761904762,0.04541222043489996,0.048489517473676344,1285.196564912796
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch32,0.13366944795148103,251.43589401245117,10,0.2884054189857761,0.1520782483898412,0.15429478512414924,1285.196564912796
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch32,0.13366944795148103,251.43589401245117,50,0.020878483535865508,0.5747191906270878,0.14609427086588506,1285.196564912796
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch32,0.13366944795148103,251.43589401245117,50,0.24666417186709394,0.113615495997085,0.11631385385689628,1285.196564912796
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch32,0.13366944795148103,251.43589401245117,50,0.13314548962593212,0.29299949146325194,0.23687063506431053,1285.196564912796
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch32,0.13366944795148103,251.43589401245117,100,0.012239016088421931,0.6663647666631815,0.1002006898310144,1285.196564912796
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch32,0.13366944795148103,251.43589401245117,100,0.24087212006544514,0.1661963939262927,0.16248988111114906,1285.196564912796
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch32,0.13366944795148103,251.43589401245117,100,0.07428149474015217,0.3786979754022821,0.23941699504465325,1285.196564912796
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch16,0.19537069488873585,242.41540241241455,10,0.07780156885880006,0.43716707750858347,0.27243464675609963,1276.1760733127594
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch16,0.19537069488873585,242.41540241241455,10,0.17410714285714285,0.04830539733375867,0.05141524353844139,1276.1760733127594
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch16,0.19537069488873585,242.41540241241455,10,0.30276779272314985,0.16788711710049561,0.17005659459484132,1276.1760733127594
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch16,0.19537069488873585,242.41540241241455,50,0.02299470089227006,0.6285431726727564,0.160854897508624,1276.1760733127594
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch16,0.19537069488873585,242.41540241241455,50,0.26781895317415505,0.12056423795943468,0.12356444606803205,1276.1760733127594
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch16,0.19537069488873585,242.41540241241455,50,0.14500975128085275,0.3203268463032596,0.25869555549919926,1276.1760733127594
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch16,0.19537069488873585,242.41540241241455,100,0.013165608332729476,0.7139507744716873,0.10780457294307216,1276.1760733127594
intersection,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch16,0.19537069488873585,242.41540241241455,100,0.25326667414931925,0.176966399772454,0.17257665463671565,1276.1760733127594
majority,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-base-patch16,0.19537069488873585,242.41540241241455,100,0.08141406440767197,0.41005673274819565,0.2591173987043463,1276.1760733127594
union,SuperGlobal,weights/CVPR2022_CVNet_R50.pyth,100,0.14399349578805093,21.10428476333618,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11833552852556392,1012.6563861370087,CLIP,openai/clip-vit-large-patch14,0.28215434518308147,621.0318968296051,10,0.09206751787094275,0.5073107522305383,0.3200809320537623,1654.79256772995
